356	106	59	442.7
1357	105	4	13.35
105	798	6	18.85
1454	110	3	13.53
105	619	4	7.74
4062	14	3	10.07
101	3134	3	8.07
4995	110	3	22.06
908	14	7	14.37
109	235	6	12.31
945	1630	3	40.29
138	615	3	17.61
12	880	13	46.21
1476	101	5	11.48
101	336	30	94.26
103	1365	3	6.56
101	191	37	72.04
375	136	4	21.2
409	569	4	40.85
156	468	4	27.08
103	1568	4	12.06
101	3245	3	8.99
826	3261	7	127.39
124	769	3	15.8
164	134	3	7.45
105	1496	6	26.3
1016	112	5	26.76
124	845	4	24.08
130	2173	3	23.37
1381	106	8	40.01
1872	14	5	14.55
4483	115	3	24.18
105	3791	3	15.33
327	14	10	9.35
126	536	3	14.17
110	176	5	5.92
920	14	9	23.21
3033	14	3	8.01
566	12	13	34.51
106	1060	4	11.42
5936	115	3	26.4
2155	14	3	6
105	3097	7	48.92
132	453	4	21.69
112	284	3	5.63
101	2483	4	11.34
112	186	6	12.47
2915	104	3	12.72
462	102	12	34.38
4566	112	4	35.5
253	119	3	7.72
1697	257	3	32.15
336	7	8	28.54
3862	101	3	10.14
879	284	4	40.65
3428	8	3	19.79
1506	101	5	11.48
998	113	4	19.6
106	803	4	9.55
101	960	4	4.57
2911	14	3	8.01
3337	115	3	21.38
101	1096	4	5.45
103	1684	3	7.69
167	14	33	42.94
132	152	7	22.74
12	187	17	12.8
117	1090	3	14.54
571	106	12	48.38
101	1805	4	9.05
1187	115	3	14.18
101	1857	4	9.05
1119	14	4	5.38
235	118	5	14.54
3510	102	3	12.11
104	2054	3	10.54
1666	102	4	12.41
679	102	5	9.54
107	223	4	4.29
105	1240	11	60.76
858	9	3	11.01
371	104	8	16.94
135	969	3	19.63
389	487	3	27.39
1038	102	5	13.12
154	101	62	118.95
730	104	3	4.75
9	136	8	5.75
101	1292	4	6.53
290	206	3	19.36
468	14	6	4.4
114	158	5	6.08
220	135	3	10.66
597	105	5	11.45
1824	109	6	37.86
141	986	4	30.48
104	1393	6	25.44
616	14	5	4.46
2331	106	3	11.74
1546	115	3	16.02
488	105	6	13.28
289	117	6	21.31
119	413	7	36.41
113	330	8	32.99
664	372	4	41.32
2643	118	6	52.32
105	2206	3	10.96
402	104	4	4.31
891	159	6	54.31
764	104	7	22.77
293	142	3	13.63
523	129	3	14.78
2965	101	3	8.07
506	104	5	9.21
1968	102	4	13.77
360	7	5	14.04
116	871	3	13.14
1014	2	5	21.43
106	547	5	10.7
109	3114	3	17.34
2391	118	3	19.72
153	135	3	6.15
105	684	4	8.38
104	580	11	40.76
2103	103	3	9.18
101	5067	3	13.76
104	379	10	25.72
109	242	7	16.41
101	2997	5	19.97
124	339	3	10.91
124	265	5	20.58
150	165	5	21.71
3087	106	3	13.29
242	106	16	42.65
108	137	30	68.71
115	828	6	33.44
460	125	5	27.08
8	2	31	8.71
8	232	51	363.11
2	2098	3	14.35
1731	104	3	9.01
127	126	17	49.94
106	1256	3	7.73
3915	104	6	46.18
105	2116	3	10.96
121	639	3	13.49
724	113	3	11.1
1462	115	10	81.93
520	124	3	13.7
111	917	4	17.68
101	1499	4	7.41
144	281	7	43.81
2023	12	3	6.03
5506	110	3	24.28
117	1557	3	16.69
2675	14	3	7.24
446	105	5	8.68
101	185	54	142.14
467	14	6	4.4
1245	110	3	12.45
117	281	3	6.66
5887	2154	3	55.53
1282	102	9	39.9
4504	102	3	14.83
173	276	4	25.33
134	1030	3	19.62
4517	101	3	11.62
1410	7	3	13.39
1095	159	3	23.95
101	2665	8	42.24
237	142	6	32.69
104	116	75	74.18
982	8	4	18.1
105	955	4	10.55
216	138	14	93.85
324	2	3	3.91
709	14	25	120.94
106	145	12	6.22
1080	110	3	11.55
932	103	4	8.02
106	211	10	14.68
567	14	5	3.88
1902	12	3	6.03
3484	14	4	14.86
2956	106	7	49.28
696	105	4	8.61
123	258	8	38.86
1181	260	3	29.86
9	120	18	15.86
328	12	7	4.09
5140	14	4	24.12
4124	12	3	10.66
149	1488	4	35.45
1873	12	3	6.03
799	104	4	8.85
1116	102	4	9.11
107	841	5	19.75
1100	102	4	9.11
184	138	3	9.12
12	3247	4	15.65
263	104	7	8.75
3452	102	3	12.11
1586	102	3	7.11
103	910	4	8.02
101	7771	3	18.16
139	298	5	26.96
102	2968	3	11.14
1022	105	4	10.88
514	106	5	10.26
109	1787	4	21.23
917	118	4	20.71
620	106	7	21.33
189	152	6	31.24
492	110	3	7.41
119	1076	4	23.66
479	106	9	27.03
1004	14	4	4.78
3966	14	3	10.07
108	1822	3	13.39
118	105	55	40.96
780	103	3	3.94
12	272	13	15.11
12	128	195	530.63
101	1047	4	5.14
103	1731	3	7.69
2488	102	3	9.62
181	1491	3	28.09
108	3497	5	37.04
212	119	4	10.46
341	1138	3	31.71
138	193	3	9.47
1438	101	3	4.01
142	351	3	14.81
121	1461	3	18.21
121	1537	6	47.01
104	2260	3	11.17
16	107	45	105.73
646	12	6	8.26
146	156	4	13.19
104	938	6	19.97
101	2406	4	11.34
328	3471	3	38.77
101	2510	7	33.03
104	990	6	20.51
129	130	5	6.5
105	1603	5	20.53
105	1543	3	9
125	441	3	12.78
115	156	8	15.12
108	796	4	13.85
539	111	3	8.75
101	3350	3	8.99
3201	7	3	19.11
1854	102	8	40.15
110	134	23	49.34
2356	104	8	51.66
584	121	3	12.98
121	191	3	5.55
105	577	6	15.2
1363	106	6	25.73
492	111	13	74.36
271	115	5	14.39
146	359	5	31.87
2282	107	3	15.02
313	14	33	102.57
118	176	4	6.54
419	102	8	14.77
304	108	5	10.14
101	862	7	13.97
810	102	10	36.01
576	306	9	102.63
102	284	14	29
333	108	5	11.14
287	272	4	31.06
101	1683	6	17.99
1925	14	3	5.5
580	12	8	13.88
4813	113	3	23.76
4885	14	3	11.56
107	256	11	34.47
1265	14	4	6.46
164	105	9	5.79
105	1594	3	9
670	1633	8	123.66
108	746	10	53.01
3396	14	3	8.93
548	136	3	16.51
110	146	9	11.52
101	2091	3	6.06
101	8209	3	18.16
3370	7	7	66.76
155	125	87	723.1
2	177	6	6.48
1238	104	4	11.88
309	104	5	4.86
106	890	11	52.02
101	606	16	49.38
202	331	6	49.25
105	323	5	5.9
105	249	9	15.16
1081	14	5	8.28
173	756	3	23.68
128	1090	5	36.37
101	2593	3	7.3
1129	14	4	5.38
1415	103	3	6.91
101	303	66	345.67
104	2793	3	12.72
101	158	21	8.1
489	14	6	4.76
250	12	18	28.7
3338	106	4	22.14
2075	102	3	9.01
2613	104	3	11.89
108	170	10	18.34
782	6422	3	53.85
1570	14	4	7.83
2503	14	5	18.19
1982	12	4	10.39
101	1371	6	15.33
103	330	5	3.9
1186	106	6	23.48
852	103	3	4.12
1964	106	7	39.17
933	145	4	31.13
9	103	120	95.62
103	373	9	17.27
1838	14	4	8.98
2340	12	4	12.03
8	580	4	14.22
8	379	4	10.77
629	341	15	199.45
199	121	3	6.04
115	865	5	26.28
1351	101	4	6.95
5043	313	3	43.4
220	102	33	108.01
140	159	6	23.02
101	4712	3	11.62
683	112	11	70.5
109	519	3	7.1
196	309	4	27.98
598	104	16	74.59
545	112	4	14.94
392	108	4	8.47
101	408	20	53.26
131	373	5	26.94
101	557	19	62.96
106	135	27	30.39
123	266	12	69.28
132	686	3	16.99
1867	14	3	5.05
229	160	4	21.47
2565	263	3	35.44
105	1069	8	34.48
1801	14	3	5.05
105	917	3	6.06
106	2910	3	13.29
1082	12	5	9.57
1846	115	4	25.25
121	5472	3	29.06
1117	103	3	5.4
8	1198	3	12.96
110	1828	3	14.88
123	287	12	70.82
106	121	26	6.64
106	292	8	14.49
110	853	4	16.08
102	778	4	6.99
174	126	12	56.39
5512	102	3	17
106	1441	5	20.03
1281	101	4	6.53
1680	147	3	25.48
848	14	8	17.34
114	185	7	17.17
108	568	3	6.98
338	110	3	5.4
1618	14	6	16.9
102	4404	3	14.83
1264	12	5	11.08
1090	110	3	11.83
1508	14	3	4.28
106	6180	3	19.23
108	143	10	8.26
130	457	3	13.99
8	57	4	6.87
144	322	4	21.85
12	1625	3	5.15
4030	101	3	10.14
106	1239	8	37.73
101	1477	3	4.01
101	1521	10	41.93
103	184	10	6.44
104	4144	3	16.45
252	894	3	28.04
12	864	4	4.61
320	329	3	23.78
1086	102	4	9.11
106	470	9	26.64
106	367	13	41.77
105	739	4	8.85
105	814	4	9.37
103	5866	3	17.19
491	113	4	14.14
1048	106	6	22.22
546	14	12	26.31
108	1585	4	19.14
101	655	5	4.97
641	106	8	27.08
116	561	5	22.98
101	826	6	9.8
102	1347	3	6.4
2	192	6	7.56
138	105	33	49.25
110	1573	3	13.95
2	133	15	14.75
1296	104	9	44.71
599	102	7	16.22
101	2436	3	6.63
2456	101	4	11.34
109	795	4	14.61
897	104	3	5.48
16	10	21	133.89
119	797	3	14.41
105	163	65	257.35
171	119	3	4.47
105	308	14	40.45
238	269	3	20.21
106	5466	3	19.23
125	498	4	20.37
115	200	3	3.93
504	101	7	7.74
1027	108	4	15.45
107	417	3	5.13
1756	210	8	102.94
1573	102	5	17.21
129	108	91	357.38
427	206	4	31.7
1452	103	3	6.91
108	2620	4	24.04
101	2030	3	5.55
387	12	15	31.65
110	105	104	94.96
162	115	6	9.58
493	160	3	19.37
2728	106	3	12.46
145	162	3	8.83
1558	103	4	12.06
4954	106	5	39.48
110	548	3	8.06
1569	12	3	4.78
235	105	7	8.11
4883	113	3	23.76
101	3531	4	14.95
205	151	3	12.41
105	1255	5	17.88
107	239	14	48.2
105	1120	5	16.81
2721	102	3	10.33
101	4424	3	11.62
2366	104	3	11.17
1342	7	3	13
118	134	7	7.34
527	9	6	25.23
350	102	19	61.21
239	655	3	26.08
319	113	4	10.78
249	14	11	7.28
106	723	5	13.1
376	106	4	4.47
473	9	15	88.78
1443	102	5	16.49
259	438	3	24.09
104	1075	7	27.01
610	9	4	14.61
107	1114	3	10.25
12	2861	5	20.87
101	718	6	8.34
3663	3197	3	55.04
106	990	4	11.07
1485	106	11	67.19
101	821	10	26.62
1662	539	4	52.17
101	761	6	9.03
106	870	14	75.14
132	388	3	13.5
105	3043	3	13.15
2211	14	4	10.4
893	14	4	4.01
103	796	4	7.2
327	113	6	21.13
272	14	23	46.24
619	12	5	5.19
2244	14	4	10.4
2468	103	4	15.72
135	195	3	9.44
104	1742	3	9.47
108	654	7	29.98
101	3315	4	14.95
855	7	4	15.88
211	112	7	19.16
107	353	3	4.28
124	712	4	22.91
444	155	7	54.79
1596	102	11	61.47
3823	101	3	10.14
8	2145	6	43.52
107	236	5	7.69
3844	102	5	30.39
158	125	9	31.58
217	156	3	13.45
145	105	12	5.87
101	1839	4	9.05
101	1667	3	4.7
1174	14	6	13.15
2586	103	3	10.51
519	110	7	30.21
126	169	5	14.44
413	117	3	8.93
102	335	6	6.09
106	682	5	12.79
116	167	4	5.55
105	2702	3	12.31
133	962	3	19.25
108	1775	3	13.39
4723	7	5	47.68
152	108	28	82.49
118	325	3	7.92
101	4207	4	19.3
108	1731	3	12.91
3809	102	4	21.07
113	822	3	11.93
2046	102	4	13.77
149	155	8	37.56
117	461	3	9.72
12	673	6	8.88
329	9	5	14.15
106	116	52	32.6
2909	101	3	8.07
381	112	3	7.45
101	569	6	6.35
101	467	9	12.34
113	258	10	40.26
502	113	3	9.2
1343	509	4	49.97
128	120	19	50.99
723	118	3	12.43
1929	103	3	8.63
2931	110	3	18.26
184	158	4	18.34
633	150	4	29.1
728	4	22	297.49
445	109	3	6.15
12	2080	3	6.54
8	367	12	57.92
2951	102	5	25.33
2017	102	3	8.46
191	102	18	27.98
12	1622	4	9.1
542	104	5	9.85
103	221	8	6.37
101	1482	3	4.01
334	102	10	18.26
101	1586	3	4.34
101	1534	5	12.16
1411	14	3	3.96
2540	14	3	7.24
2021	12	3	6.03
802	105	5	13.86
3534	208	4	50.3
104	1229	6	23.04
194	12	16	11.96
173	294	8	63.69
1383	14	4	6.88
1159	103	5	14.39
2167	110	3	16
101	2951	3	8.07
109	225	25	118.99
133	319	9	58.41
101	3011	4	13.52
109	283	9	28.19
2262	12	3	7.12
160	12	30	29.05
3738	14	3	10.07
106	533	21	111.27
446	129	3	13.71
101	215	30	59.6
2206	102	5	20.92
880	101	7	13.97
104	414	11	32.35
453	140	4	24.25
225	170	3	15.8
173	259	8	61.24
105	647	4	7.94
121	2108	3	20.72
195	111	4	5.34
342	105	13	39.02
101	1517	3	4.34
106	1351	5	19.35
1971	106	6	30.97
12	1789	4	9.71
102	929	3	4.35
1032	12	7	17.49
3101	106	6	38.45
213	117	18	90.91
8	265	3	4.53
12	1737	3	5.57
108	238	4	4.9
103	3001	3	11.33
108	159	19	47.14
477	104	4	5.42
104	1512	5	19.82
107	708	3	7.99
107	759	4	13.39
101	1179	4	5.78
101	1112	4	5.45
108	2711	3	15.89
101	1263	14	66.07
103	437	5	6.03
120	158	8	22.18
8	443	3	7.31
703	670	3	33.31
192	120	29	183.07
239	12	11	7.79
3806	14	3	10.07
101	552	6	6.11
523	105	8	23.6
283	117	20	120.34
101	2647	3	7.3
137	3049	4	39.26
450	112	3	8.5
265	159	3	15.28
2986	102	5	25.33
113	101	403	925.4
12	213	25	43.65
518	8	3	8.41
926	104	3	5.69
101	925	7	14.51
104	2395	3	11.17
1626	101	7	23.65
104	2531	3	11.89
119	886	3	14.87
101	2197	5	15.7
104	600	4	7.05
665	110	4	14.45
128	770	3	16.44
836	103	3	4.12
1105	14	7	16.89
158	139	11	53.25
6107	106	4	31.58
5604	14	3	13.69
104	1873	3	9.98
108	913	4	14.77
104	1949	3	9.98
101	5474	3	13.76
801	103	3	3.94
141	389	5	30.89
102	223	12	16.26
12	1412	5	12.3
126	140	114	937.98
5306	8	3	24.81
1146	7	8	49.59
1655	101	3	4.7
111	119	23	28.48
1532	1901	3	44.42
299	7	4	8.03
3658	102	3	13.3
103	775	4	6.95
129	147	5	11.67
106	3507	5	31.18
121	3016	3	23.01
101	5219	3	13.76
115	222	4	8.31
105	262	22	76.86
2145	14	11	66.34
108	2014	3	13.92
922	14	5	7.14
572	12	7	10.15
501	111	3	8.34
4144	14	3	11.56
354	155	3	16.85
12	390	11	16.84
2815	4205	3	55.61
116	396	30	238.59
2500	12	3	7.12
874	14	6	10.1
1997	14	3	5.5
4096	14	4	16.68
230	298	3	20.77
101	1821	3	5.11
6040	102	3	17
726	101	15	49.44
1841	101	3	5.11
101	984	5	7.97
116	264	14	71.44
1188	104	6	22.35
739	102	4	6.51
101	932	9	23.39
2467	12	3	7.12
105	441	12	40.56
101	2266	8	38.61
152	130	11	43.37
2757	106	3	12.46
104	619	6	15.36
7084	110	3	28.76
627	106	4	8.12
112	139	7	6.2
363	103	7	9.98
1198	5109	4	75.37
104	977	5	15.17
101	4577	3	11.62
109	707	4	13.79
496	102	13	41.29
105	3141	4	20.45
106	7175	3	23.68
104	4396	3	16.45
530	8	3	8.55
528	102	8	18.97
7384	102	3	21.44
155	7	10	16.37
209	125	4	12.53
107	375	3	4.6
980	14	6	11.49
105	1608	4	14.42
5761	113	3	25.98
106	1268	3	8.05
106	1164	13	77.04
772	262	3	27.55
4023	102	4	21.07
1041	102	7	23.37
311	9	11	46.39
114	392	3	7.93
124	280	3	9.67
936	9	8	47.73
108	1552	3	12.47
118	858	3	13.49
113	369	3	7.45
2311	102	6	29.66
1095	170	4	36.7
1124	102	3	5.24
153	116	7	12.38
101	172	23	19.86
1897	12	5	15.51
137	481	5	31.45
101	286	13	14.09
142	1006	3	21
3255	4269	5	108.05
117	120	21	35.66
105	2415	4	18.16
1161	106	7	29.88
3130	117	4	31.06
117	218	15	71.39
1393	14	5	11.38
968	197	6	62.02
101	421	20	54.96
116	637	12	82.15
283	106	17	53.09
1128	12	5	9.57
2668	14	3	7.24
107	5423	3	22.61
123	253	9	45.68
105	2158	3	10.96
128	309	3	10.86
101	4902	5	30.26
116	2566	3	20.1
101	2780	3	8.07
108	1125	3	10.38
104	121	43	29.89
113	221	4	7.83
113	287	10	42.19
1241	102	8	31.95
105	892	5	14.6
1556	153	3	25.53
101	6187	4	24.21
130	121	7	8.28
106	5890	3	19.23
101	4012	3	10.14
2126	102	9	54.02
705	104	3	4.58
124	482	8	50.95
220	116	3	5.23
114	215	6	16.07
5187	104	3	18.63
102	2451	3	9.62
101	1232	15	71.64
2032	12	5	15.51
111	750	3	10.41
120	225	5	16.53
120	283	5	18.81
2284	12	5	17.77
114	242	4	8.83
776	14	5	5.9
247	106	18	54.49
105	1818	3	9.89
101	6022	3	13.76
979	12	4	5.41
3091	101	4	13.52
103	553	4	4.98
136	161	3	6.83
101	1145	7	17.76
127	519	4	21.16
604	104	15	67.49
891	170	3	24.26
1311	102	3	6.08
149	126	4	6.98
2	906	4	14.57
256	102	21	56.77
222	827	4	38.23
4066	102	5	30.39
101	586	15	43.02
274	101	13	13.35
122	912	3	15.46
1857	14	3	5.05
2	2296	3	15.01
1029	103	4	8.64
113	266	10	40.95
343	14	14	21.83
2069	12	3	6.54
104	135	30	34.16
109	356	5	12.73
101	2829	3	8.07
1307	12	6	15.59
895	103	3	4.3
105	681	3	4.78
109	158	8	9.5
3455	14	3	8.93
101	5106	3	13.76
621	105	5	11.71
270	103	6	4.24
104	518	9	27.5
133	127	31	147.39
3910	115	3	22.61
101	2932	3	8.07
2381	102	6	29.66
1189	102	3	5.5
1025	101	4	4.84
106	558	12	47.67
1014	102	5	12.68
517	7	4	12.56
772	104	10	40.43
144	340	8	55.93
7	3573	7	66.76
899	9	6	31.26
101	1535	14	77.49
103	101	364	27.63
102	4206	3	14.83
802	118	3	13.04
296	281	5	41.94
108	271	28	147.86
1021	106	7	27.63
106	6098	3	19.23
108	127	75	247.32
103	594	4	5.49
1157	14	7	17.62
108	2422	3	15.16
750	154	7	62.46
101	1912	4	9.73
110	181	4	3.89
2959	113	8	81.27
101	3394	3	8.99
221	228	3	18.71
106	3561	3	14.28
125	429	12	85.58
101	3182	3	8.99
105	7504	3	23.53
182	7	20	75.56
107	1246	3	10.86
2894	7	3	18.11
557	102	5	7.8
106	919	5	15.24
116	425	6	26.29
106	7126	3	23.68
8	1873	3	15.94
1394	12	5	12.3
105	3092	3	13.15
12	474	7	7.95
708	110	5	20.98
736	117	11	76.62
105	3032	6	38.15
4810	14	3	11.56
105	2988	3	13.15
101	895	13	43.94
1244	14	4	6.07
101	947	5	7.59
101	1099	5	8.8
973	14	4	4.5
132	214	3	9.56
1544	12	3	4.78
4531	105	3	16.88
320	898	3	29.91
12	222	11	6.53
206	104	12	19.01
1270	7	6	34.51
452	138	4	23.27
1409	101	4	7.41
105	365	8	17.47
105	542	9	29.19
244	119	3	7.42
837	102	5	11.12
115	508	3	9.73
285	272	4	30.96
104	2051	3	10.54
411	136	3	14.7
331	108	5	11.14
106	2020	7	39.17
175	416	4	29.13
815	106	6	19.13
101	1794	5	13.73
519	111	3	8.61
235	115	7	22.72
721	103	4	6.49
626	165	3	21.92
144	4096	3	30.83
289	115	4	10.31
105	1042	3	6.77
109	491	4	10.91
122	2289	3	21.48
101	2738	4	12.34
104	195	7	4.46
870	105	8	31.38
109	416	3	5.74
105	2208	5	24.3
5892	313	3	43.4
149	191	5	23.91
256	108	5	8.67
764	102	6	14.63
1736	9	3	15.36
101	585	16	48.32
143	1120	3	21.69
102	757	5	10.44
315	311	4	33.18
106	1574	5	20.77
970	5752	3	50.34
106	1438	13	87.34
105	1707	10	61.86
884	14	7	13.83
105	1811	4	15.69
247	105	7	8.91
130	275	3	10.72
101	3962	3	10.14
108	522	3	6.57
124	337	3	10.91
114	406	4	13.14
105	2067	3	10.96
1034	14	4	5.07
150	167	4	15.81
1125	115	6	36.84
199	462	3	22.21
108	139	24	48.24
734	12	7	13.14
4611	14	3	11.56
105	3355	3	14.13
264	104	6	6.11
117	274	5	15.54
3418	102	7	50.04
117	129	50	204.67
101	331	20	44.05
101	200	30	52.4
1003	14	5	7.88
480	106	4	6.04
2122	14	3	6
105	614	3	4.34
109	169	5	4.36
108	1462	3	12.06
133	268	7	38.93
101	837	7	13.45
1092	106	14	84.11
122	143	10	25.28
101	6968	3	18.16
101	702	7	11.63
106	1058	11	56.8
3877	14	3	10.07
143	603	3	18.31
109	597	5	17.98
1261	9	3	13.27
344	153	4	24.13
3997	102	6	42.89
106	5651	4	31.58
2641	104	4	18.64
487	212	3	23.07
3347	102	3	12.11
12	4119	3	10.66
1784	104	4	15.13
1872	12	4	10.39
893	111	3	11.26
2393	14	3	6.58
108	4491	3	20.53
3062	12	3	8.57
537	14	9	14.74
1520	14	13	66.82
1649	105	4	15.02
123	1621	3	19.99
675	14	8	14.67
162	106	10	6.23
12	1193	6	14.25
1670	14	3	4.65
135	211	3	10.11
1893	103	3	8.63
255	1336	4	43.75
111	206	24	117.76
1418	14	5	11.38
145	117	5	5.37
571	162	4	29.74
1799	105	3	9.89
126	283	3	9.97
2011	103	4	14.01
413	105	7	15.14
1524	104	4	13.86
125	121	7	6.6
166	3518	3	32.79
101	3588	4	16.77
205	276	3	19.09
331	102	19	58.67
3653	867	3	46.01
288	380	11	118.42
112	358	3	7.09
278	101	15	19.12
118	144	7	10.49
4903	102	3	14.83
105	364	5	6.87
102	3829	3	13.3
6264	5460	3	68.42
298	102	14	31
867	5360	3	49.83
470	118	4	15.55
2560	14	3	7.24
101	882	5	6.89
106	666	6	17.13
101	1094	5	8.8
116	230	32	212.09
12	111	143	67.69
167	12	21	15.99
340	106	10	25
2261	12	3	7.12
132	154	5	13.72
1257	106	15	99.07
1049	103	3	5.16
5	1716	3	30.86
102	1418	3	6.74
4461	106	5	39.48
397	14	13	22.04
118	294	4	11.86
101	2213	3	6.06
115	1326	5	30.38
108	1700	5	27.32
2569	1416	7	126.83
12	329	10	11.05
104	4637	3	16.45
667	153	3	20.48
263	102	29	100.7
140	2409	3	26.53
3674	7	3	20.34
413	146	3	16.83
111	2	54	53.13
103	1016	3	4.92
107	333	5	10.94
101	5526	3	13.76
2330	106	6	34.07
1728	14	3	4.65
444	124	4	18.99
558	115	4	15.81
106	5698	3	19.23
1938	12	6	21.32
101	3352	3	8.99
102	355	5	4.22
12	1344	4	7.57
101	1890	6	20.27
372	104	6	9.67
101	1958	3	5.55
116	1214	3	15.09
101	2010	3	5.55
1215	102	3	5.78
123	899	3	16.26
2119	102	4	14.57
122	101	262	653.89
646	14	6	7.31
105	328	24	101.82
101	2468	3	6.63
106	2241	3	11.11
268	118	3	6.72
687	106	16	82.63
2101	115	7	57.73
103	1416	3	6.91
143	208	5	23.57
541	106	4	6.98
953	162	9	92.79
125	1711	4	30.26
713	102	7	18.28
2653	9	3	17.89
2522	2	3	15.74
133	175	5	18.11
101	3098	3	8.07
173	325	3	18.44
139	1688	3	23.63
563	102	15	56.64
104	1196	4	11.88
1534	790	3	38.85
678	102	6	13.48
332	104	18	62.72
1249	104	11	59.16
130	362	3	12.57
108	289	9	26.94
107	896	5	20.15
101	7514	3	18.16
127	227	3	8.85
3755	4427	3	57.87
101	1553	4	7.9
101	1501	3	4.01
570	106	3	4.06
2023	14	8	33.37
4787	14	4	19.22
102	861	3	4.15
101	1299	4	6.53
743	3558	3	43.86
101	1247	6	13.91
108	4697	5	45.37
1591	111	6	38.99
4554	105	3	16.88
174	109	17	51.62
108	371	5	12.29
220	119	10	45.34
2342	153	3	28.32
104	228	13	26.31
128	151	8	24.98
101	4761	3	11.62
107	2049	3	13.78
134	640	8	62.7
463	102	15	50.2
105	885	7	25.38
3334	112	4	30.97
101	477	11	19.45
1636	12	3	5.15
274	152	3	14.59
2154	14	4	10.4
103	1220	3	5.94
106	4	6	4.5
353	122	3	9.97
394	3564	3	39.97
101	359	10	10.91
101	434	19	50.84
567	12	8	13.49
919	14	4	4.25
12	779	4	4.15
234	668	3	26.02
106	6027	3	19.23
1834	102	5	18.87
105	1985	6	30.67
1982	14	4	9.65
871	14	4	4.01
121	718	6	36.86
101	1428	4	7.41
127	235	3	9.07
180	147	3	10.78
702	1522	11	181.08
120	416	5	23.14
489	12	6	5.6
101	156	43	55.15
1953	14	3	5.5
339	115	10	47.53
120	1110	3	16.44
396	110	3	6.24
1469	102	3	6.74
125	1846	3	21.22
713	121	3	14.05
106	4846	4	26.62
101	2969	3	8.07
153	104	21	27.86
107	1788	5	27.99
173	324	7	55.36
379	9	7	26.34
128	129	5	5.72
105	968	4	10.55
119	381	3	10.1
1581	106	3	9.14
101	555	6	6.11
137	105	16	6.94
120	1431	3	18.19
454	1497	4	49.4
1199	14	14	63.04
3412	110	3	19.27
1817	103	3	8.14
101	1172	16	77.23
778	12	8	18.19
120	169	7	20.9
102	612	7	16.6
174	227	3	16.09
106	3851	4	24.02
104	1425	3	8.21
107	643	5	17.38
16	1632	3	21.13
247	134	5	23.88
1680	102	3	7.52
124	498	3	13.28
114	200	4	6.99
2502	313	5	67.61
2039	102	8	42.14
119	3509	4	34.85
168	101	30	36.23
111	57	7	19.39
121	569	18	149.25
1201	1336	5	73.93
4716	122	3	26.93
1265	12	4	7.14
151	120	27	131.34
694	14	5	5.37
104	2086	5	23.58
492	113	8	39.61
134	143	9	31.16
105	500	4	6.32
5	3469	3	35.84
108	1689	6	35.5
109	1097	5	23.65
313	12	12	15.11
1648	14	4	8.37
665	14	5	4.89
1085	102	3	5.24
1400	104	3	8.21
4996	153	4	49.04
419	104	4	4.54
201	101	19	19
132	282	7	38.35
135	1307	3	21.47
6003	104	3	18.63
101	916	4	4.31
116	322	8	35.15
102	1244	3	5.78
12	403	6	4.08
102	1296	3	6.08
101	811	5	6.27
176	159	3	11.59
1081	12	6	13.08
12	2759	5	19.18
1928	106	4	16.62
105	206	13	23.94
722	115	5	24.4
171	135	3	8.16
1789	105	5	22.22
104	857	5	13.93
3361	12	3	9.51
218	120	15	80.96
814	14	5	6.19
107	6654	3	27.08
108	748	6	24.94
102	433	9	19.19
102	358	5	4.22
12	1163	5	10.04
327	189	3	19.34
1149	1205	3	39.44
127	608	3	14.9
101	2017	3	5.55
111	431	3	7.4
1793	7	13	124.03
249	1226	3	29.99
101	1881	7	26.56
101	3198	4	14.95
101	5373	3	13.76
4842	101	3	11.62
7683	102	3	21.44
106	3425	5	31.18
101	3318	3	8.99
3096	101	4	13.52
12	3994	3	10.66
238	1459	3	30.67
1987	102	9	51.01
129	161	15	72.5
164	144	6	26.04
231	101	28	58.64
2218	101	4	10.48
3155	106	5	29.01
101	8046	3	18.16
1837	14	5	13.63
2922	117	3	21.04
101	1928	3	5.55
110	165	9	17.51
387	14	7	4.78
162	117	7	14.31
554	402	3	28.5
12	1326	4	7.14
202	111	6	12.81
2669	113	4	28.32
143	684	3	19.03
102	1345	3	6.4
1466	14	3	3.96
2	13	6	7.69
1847	105	3	9.89
391	108	3	4.88
886	101	4	4.07
101	2502	3	7.3
106	2219	4	17.43
14	1634	4	8.37
101	2606	4	12.34
1604	104	8	41.15
981	9	6	32.38
171	121	4	8.16
12	2846	4	14.21
238	334	3	21.66
1040	101	7	16.34
112	355	3	7.09
259	329	4	32.13
141	1251	3	22.22
107	1367	3	11.55
105	409	4	4.86
105	349	18	67.66
101	1015	4	4.84
319	111	41	309.87
5815	110	3	24.28
121	1179	4	24.85
104	2509	4	18.64
12	237	11	7.64
113	4473	5	50.78
2970	106	3	13.29
490	14	8	9.84
132	127	9	20.1
6828	12	3	18.71
145	106	37	83.66
3435	14	3	8.93
10	172	3	14.33
12	1506	3	4.44
126	237	9	46.27
101	3529	3	8.99
107	299	15	61.32
986	102	8	28.32
383	104	28	136.6
105	1169	5	17.33
208	7	7	15.32
280	104	20	65.56
509	8	7	31.06
529	116	10	60.37
585	102	10	29.84
191	108	7	10.72
101	1221	4	6.14
105	1834	5	22.22
1660	106	4	15.22
1441	117	11	96.03
7019	106	3	23.68
107	805	3	8.56
185	974	3	25.54
165	105	13	15.08
