1382	511	2
405	3772	3
113	1036	6
119	256	5
10352	235	0
181	6859	13
101	7233	3
1001	2246	5
57	3387	3
124	34	18
156	9364	10
1695	2059	8
14	222	8
14	4432	19
105	3004	15
9873	2199	12
103	354	13
24438	7072	8
2	2690	19
12	5734	13
107	7708	0
115	8966	13
1490	7892	14
273	7808	0
22968	4111	10
6187	3996	18
339	4626	7
22685	5002	2
105	3825	8
103	8199	21
7584	923	44
103	6152	6
161	3044	3
12	4907	10
672	2037	2
2692	7596	18
16	6969	2
2665	2030	17
496	6997	2
14	2492	34
1823	6189	13
112	1201	6
25095	2918	14
555	4333	31
1273	8328	7
172	7555	1
11340	5512	14
111	480	5
315	4565	10
4972	1611	15
108	5731	5
6902	8740	5
1690	1757	21
105	9677	3
5843	6609	10
14	5792	23
7799	1879	8
1199	7064	0
2086	9468	5
106	9941	9
106	4914	6
8906	908	5
175	2463	4
4179	3990	0
152	369	34
102	379	14
116	4495	20
104	8164	6
2492	431	8
7031	9887	30
4372	5760	3
4958	6013	16
4	9769	5
27096	978	8
4983	8975	10
21064	8848	2
444	9042	9
102	9883	4
2	4388	33
805	3032	1
807	1225	18
150	711	4
132	2243	9
103	7216	23
3205	8585	7
103	4705	36
1640	4814	3
1453	8874	35
804	1875	1
908	5204	11
12	8395	1
3932	9128	3
12	2378	9
146	4785	25
334	311	21
2435	6591	9
20401	191	21
12	9476	16
114	3685	10
12	2315	2
18286	9585	9
1206	7863	18
102	9254	7
117	8759	23
1386	9663	5
101	8174	8
1518	4337	17
124	3685	5
101	6024	14
106	8941	24
1986	4626	1
231	1038	23
12554	9055	26
2042	1101	23
18373	5640	11
235	6946	12
140	9128	2
22981	249	7
102	3986	11
14	2623	45
34265	4130	9
32354	4574	9
937	8462	2
3361	7326	10
14	3080	24
7200	5566	14
163	6510	6
460	7577	2
576	587	2
104	6442	14
2910	5358	11
937	2254	1
101	1201	7
144	6131	8
1703	8872	4
9743	1594	13
134	4253	15
2482	5478	10
753	6065	27
246	4450	19
103	9462	8
14	354	18
1062	4982	7
9	1427	31
2026	3360	25
500	6067	1
12	3634	10
8	5319	11
2325	9534	1
2896	5992	2
1684	8758	7
117	6106	9
109	700	2
12	420	8
139	6239	36
562	8302	24
2008	1983	14
102	9455	11
27667	9809	9
167	1264	7
970	6995	9
27766	322	0
260	9481	5
156	3634	14
2	8259	9
101	248	44
1516	2857	15
6	6305	9
155	1766	9
8	9180	12
298	240	7
109	3991	3
927	7798	26
1001	4480	10
7285	4164	6
14	5206	14
165	4545	28
1342	8636	1
3888	9055	19
892	9100	16
107	754	0
116	4985	13
10438	5479	17
180	2318	15
29190	1371	15
297	3125	5
491	8823	16
10578	7228	14
1960	4836	9
101	7212	12
104	2513	3
12	1955	12
14	5269	19
22754	6575	6
101	8789	33
8400	6152	15
101	1978	15
1588	1003	2
108	4032	2
123	1888	0
2769	1516	13
26935	4152	5
101	564	21
1261	9722	10
31058	5155	1
389	9726	35
23248	353	14
3860	8918	19
2038	6134	23
328	9249	9
112	9564	25
4713	4388	6
14	9831	16
15456	2439	3
5316	3554	9
12	6431	22
14961	2623	20
3381	3248	28
9791	6392	9
11064	618	11
360	3444	19
230	6570	6
26068	4398	11
2444	6785	9
128	6451	16
101	3960	10
34543	513	3
107	5355	1
112	6395	5
2117	1254	8
5914	7693	1
12539	7217	14
1348	1038	31
129	3765	6
29311	1419	16
4579	7947	14
4413	6246	12
19322	4571	11
683	2668	11
198	4747	2
102	6335	23
101	595	11
116	916	36
3387	2744	17
12	9244	9
101	4090	28
195	8505	15
14	3419	27
103	334	9
10083	4578	11
12	7074	21
8	6918	38
101	9221	10
104	401	16
12	7789	4
12	9826	23
9	2539	29
128	551	5
1346	4468	1
6976	1216	7
17195	6033	1
101	4578	5
510	2759	1
232	66	10
102	3448	39
9	6180	13
106	9284	14
329	6811	23
32901	181	28
103	7659	19
7797	3864	13
2474	4616	16
1619	6417	10
227	6016	1
36486	9806	33
10556	4739	1
29365	88	14
124	9411	1
161	39	31
1600	2273	12
14780	4497	5
137	9274	14
6864	9606	10
390	3184	12
505	2093	12
23451	5227	13
28465	2479	1
36433	2353	4
1878	1554	23
9	2595	8
1159	8222	4
26567	808	26
13061	6762	17
612	8924	18
31523	2925	1
242	6817	16
14	1293	44
187	1578	4
101	8771	5
216	495	5
107	6199	0
1531	4050	0
2214	4393	9
697	9500	14
1065	6871	17
17511	2495	0
248	1523	5
6552	7339	2
370	4903	0
111	2784	4
136	6092	15
334	3662	14
12	3734	9
12923	883	16
1204	5691	10
4376	6208	21
159	7483	7
104	7363	10
2599	3888	12
101	5464	2
1016	6887	6
14	4168	10
219	6565	0
17430	4200	5
9010	1911	0
102	5011	18
12	3036	15
12837	359	14
11431	680	23
121	9188	20
101	3188	3
101	8315	17
8577	636	16
204	9823	0
14	9579	25
113	8670	9
9	4530	10
235	4032	4
121	7082	12
14	5569	17
396	2242	3
8	37	3
321	7965	20
102	2621	5
103	7195	18
104	227	7
3717	4758	5
1346	2542	11
1120	7383	7
1645	1926	27
396	9356	26
1364	2459	3
1406	6331	7
14	1975	46
101	6390	20
103	2075	19
29603	3228	21
2	8797	8
22537	8684	22
9767	6521	14
106	6114	15
101	4846	12
112	3339	5
9078	4619	7
119	9774	2
1442	4814	7
1400	2062	8
527	8397	15
5389	8954	12
109	5663	1
30253	2810	33
14	1355	38
106	1774	2
121	4530	20
7173	1829	9
114	8899	11
505	9383	9
34738	9345	11
18827	2474	28
211	5868	4
640	5427	26
12113	2328	34
106	864	24
126	3768	9
7	7324	12
719	7275	21
2863	805	2
4099	2086	5
552	8946	34
102	9990	10
9300	4276	1
101	3459	3
210	7973	10
1613	5267	8
202	9488	4
13278	5139	6
706	5733	8
14	1403	23
3660	616	12
1743	2047	1
1533	8278	10
15847	2736	11
5581	351	3
113	3236	13
101	7374	5
107	9914	0
1416	4588	5
103	7597	25
4802	4560	19
22786	7816	14
3592	8751	7
3004	2484	17
650	3369	30
103	1012	11
3430	4551	14
12	240	10
1841	1873	21
116	2191	17
1158	6916	29
2	2068	21
3911	3369	33
1476	6737	16
15765	6944	2
2613	5601	12
8	8779	19
2178	8610	3
3144	2232	18
31479	6271	27
101	7730	13
390	7373	11
231	7291	4
2651	1921	6
33890	5632	13
14	3939	15
347	1487	20
101	1947	27
103	6879	11
829	6853	20
12	6619	10
754	4358	28
106	9881	18
144	190	11
104	6694	7
6469	5549	1
102	6367	8
12585	5935	8
5622	4647	12
12	4768	32
34988	4178	4
25000	3578	10
935	7806	3
3873	4580	16
104	2195	37
102	1083	25
12	9407	11
16830	9142	6
2	6588	27
3798	8589	16
125	6459	20
105	7501	22
24117	6523	2
103	8181	18
2	2163	11
407	8029	17
9	6905	17
12	2766	7
483	2312	25
101	4417	7
8302	1898	3
103	8267	14
107	5877	0
4567	437	3
1185	8280	23
115	2633	8
113	6339	18
18487	274	32
127	9843	1
154	7017	12
896	2933	1
122	1855	9
978	2867	14
29260	7067	13
296	2206	9
506	2400	13
207	1867	12
2324	4465	7
102	3745	23
101	1475	16
9732	902	6
7	3380	2
289	5832	3
113	2630	1
126	6006	1
1597	191	12
2834	9978	0
3332	9949	7
260	2498	11
11869	3237	21
12	4204	25
106	8928	8
6992	1112	15
11565	7854	20
32433	8896	8
151	9207	4
134	874	11
209	1012	12
2	9969	43
4344	1553	22
7622	8500	4
12	9544	11
103	5669	31
102	9259	23
3332	2640	3
141	9142	0
1465	1852	13
786	4123	4
15745	6494	10
522	7593	1
198	7160	13
101	8865	12
364	713	11
101	9488	3
271	7488	2
144	8723	6
187	5432	8
34813	8861	7
930	1341	23
106	3154	25
5757	5761	25
114	4145	8
232	343	3
13840	5451	4
7631	5095	12
626	5782	16
177	4213	0
823	3434	17
226	8469	26
337	1490	4
2264	6469	12
138	1383	1
3697	1591	17
104	6575	25
8920	2321	26
1975	3620	8
1924	6300	24
130	7861	1
1744	8419	0
12	8827	18
14812	7945	26
419	2881	4
14	4637	17
442	9497	6
11639	9299	14
335	9606	25
350	4072	10
109	5683	5
8	9823	6
11470	5199	6
776	2391	2
400	6361	17
4899	7363	16
102	9	25
105	8690	19
2346	60	15
9	9097	5
311	5269	2
124	3619	15
102	7340	3
1629	2877	5
120	3999	10
162	8695	16
679	1639	37
11779	1147	30
2663	7565	20
14	6342	20
122	2858	4
10728	4029	9
11699	8447	7
395	9098	4
107	3052	0
14	1249	24
797	6955	21
557	1369	19
347	3661	3
3405	6881	37
20810	4431	15
108	1123	1
103	6459	26
118	4927	23
9217	2585	3
2715	4678	3
101	432	27
2002	1993	37
21180	4139	5
101	371	6
296	7649	15
6372	8516	4
180	16	15
7	3971	16
219	6542	5
115	3061	18
14	4195	15
120	1348	15
28256	3852	9
2880	9857	6
8	2983	20
949	8325	10
101	4917	8
753	8528	12
960	8096	12
3759	2553	0
14	3980	22
111	7616	8
122	2081	12
120	8868	5
32034	283	5
919	2421	11
3796	8251	11
6115	7282	30
103	3762	5
337	8262	1
7979	2466	6
10548	9677	33
10593	5618	0
29601	3900	8
417	3964	18
109	8415	2
24415	4910	27
23475	7391	14
12	9159	8
1076	4160	3
684	193	4
101	9327	4
12649	5984	13
101	132	6
1465	6361	5
4112	8880	25
101	5317	12
5048	5275	16
701	6725	12
14	7229	24
4112	5975	22
4500	9241	2
396	318	10
122	5110	4
2	609	2
113	8327	27
14	2138	7
9	2341	16
14	8667	15
920	7624	10
12508	9890	8
101	227	24
12640	3652	7
223	4548	24
36585	397	6
7	6738	4
241	7104	21
112	8772	5
4298	3271	14
1655	443	18
1427	3848	0
12	5000	8
106	7301	16
3614	1114	29
4936	8832	16
312	3316	2
142	488	16
107	7170	1
1003	9224	12
109	8902	2
30570	6877	5
110	472	3
14	4942	18
30036	7814	4
109	2822	1
6005	6813	6
8904	7855	20
107	4393	0
111	2471	23
213	7279	22
14031	1321	17
1629	7073	22
120	1771	4
14	1076	33
105	1840	32
1243	564	28
1733	8631	13
236	7329	5
142	5277	7
10381	6279	22
101	2355	21
1790	5790	17
924	3639	9
953	1156	6
29929	7609	26
1005	6599	7
110	2804	6
101	9597	12
3570	628	2
12	8726	29
109	4455	2
172	3942	13
293	3157	5
120	8585	24
24363	6022	5
102	9979	27
366	857	5
1085	9488	13
120	7735	4
8	2741	28
281	2232	29
18582	9446	12
7	9369	14
396	1949	13
14	4856	25
475	945	11
105	7188	4
9297	2625	1
32680	3666	21
20216	7705	3
14	2280	32
34946	2432	2
2859	1198	15
107	4318	0
127	2456	2
5238	681	17
2127	3586	6
128	7430	17
122	4120	4
12	9572	15
1091	1736	7
212	9052	21
18782	8731	2
109	5019	10
7	2068	10
9799	2807	20
914	5754	2
531	5018	2
101	4541	12
115	9012	11
395	3655	17
106	2263	8
104	5113	45
135	8676	20
104	2472	31
14	173	5
32658	5973	3
553	1884	7
109	269	11
769	9989	3
10159	31	10
266	4288	6
102	1658	17
103	3195	10
107	3939	0
105	8013	21
668	8722	21
101	8534	15
14	2121	21
7	6057	10
127	2627	5
12	2801	17
105	1764	3
32021	5746	5
101	6367	38
7826	8703	35
674	6298	43
22192	5084	6
778	3172	8
107	245	2
8905	3251	20
104	2837	28
12	5353	8
14	4025	17
417	4498	17
141	8956	0
102	5872	38
1307	4737	8
8	5943	9
669	5998	15
251	4543	0
1012	4136	15
446	3615	12
1495	539	21
268	4293	1
30073	5598	1
300	8035	5
104	2967	10
3469	4320	11
106	5839	17
111	4318	14
104	3672	27
611	1034	3
2	6792	5
12	2948	7
104	1615	39
112	4078	14
104	3472	14
814	6843	10
1271	4838	0
2723	580	12
7973	8036	1
104	6609	4
102	2596	6
2068	6393	16
624	5662	4
109	6760	36
108	7549	6
9794	2488	15
105	9082	23
102	7644	35
33107	2446	16
102	7716	7
104	3948	6
12	286	9
14	3599	26
363	9927	1
111	4586	19
20582	2608	2
16894	9007	6
2348	2044	11
101	3792	3
362	7703	11
2836	9406	15
6514	1802	9
11592	6907	4
12	351	2
28124	175	4
9492	1588	0
9883	8685	0
105	3465	13
132	7693	6
1892	8345	24
8	9897	28
104	9120	9
2449	1479	20
5896	9079	5
16352	7314	34
105	4591	10
130	2229	3
3568	3829	19
2	2424	0
109	9965	1
7	3373	1
103	2713	6
10550	9962	3
502	4837	3
209	6661	18
224	4515	22
156	4808	29
217	1341	10
459	4424	3
948	1131	16
2218	6046	2
3346	4787	18
12	6289	10
5260	7761	13
128	7475	22
1444	7197	12
1402	4896	12
107	3213	0
102	1428	17
5702	94	32
101	4817	26
161	1488	25
16013	1469	13
8	4716	42
530	2311	10
8	3507	2
2	2978	29
16	6373	4
120	2239	1
104	3445	6
136	3807	24
29377	2510	40
101	4334	15
804	6945	21
115	6016	7
12	6895	20
202	5297	7
119	7394	15
6993	1112	15
1069	6930	8
20746	2021	0
103	7399	25
168	2713	13
104	4497	23
233	338	4
101	4141	18
101	2501	15
159	5542	11
14	3285	7
483	4492	17
7909	7521	1
7084	9155	6
14	2395	29
125	3625	30
101	3147	21
126	6328	11
1150	9224	25
3010	3087	2
1121	1368	21
155	1093	8
1743	4477	21
6447	3868	3
361	3308	5
1908	4264	6
14	9949	17
103	2863	13
3534	5104	21
2	5327	18
2090	6231	12
568	1640	25
177	2573	0
4588	2842	7
7646	4562	9
389	4056	6
136	6423	12
689	7571	1
287	9524	12
759	6361	24
3885	4552	8
3995	2958	16
2517	4217	5
12	9447	3
19249	7599	15
102	7730	35
115	7760	10
10865	3574	20
625	7567	1
12	4927	25
119	432	21
102	8757	16
101	4440	4
108	3427	3
101	1305	14
9	5494	16
101	4377	15
117	142	9
8018	4605	6
10988	5576	5
12	4990	18
7497	8988	7
131	5984	11
114	2103	22
1318	6004	25
103	4281	14
135	9229	16
8427	8585	29
335	6943	10
18458	4246	6
113	497	17
4789	3472	16
14	4357	11
299	7965	24
183	1126	3
14	139	16
143	8797	4
849	4080	2
1427	4955	0
2853	7095	3
6158	4492	13
101	5204	8
129	8444	29
36198	505	13
7528	9843	8
2174	5580	14
103	2983	10
231	9411	6
938	1244	13
123	9808	0
3945	8477	22
2435	4079	37
3588	9299	9
14	5042	25
235	8242	4
105	3154	9
290	591	12
108	7707	1
140	4318	12
167	8696	22
107	4500	0
6141	1165	17
5425	2445	0
27762	38	19
1359	6910	17
14	9519	36
130	264	1
529	5357	0
399	1586	36
639	9206	30
1370	387	8
2263	3198	6
14	2214	12
899	5474	31
14	192	10
642	6618	13
376	3698	8
188	4929	2
368	9280	3
106	8570	4
2697	9006	20
4407	3497	20
102	8830	10
2502	3499	15
102	6104	14
1119	6908	7
1098	1947	11
717	2129	26
12319	8267	33
540	4561	20
14	3	23
267	2850	9
8512	6964	1
213	9135	23
36069	2147	6
22931	4978	27
134	3666	24
34449	3069	4
258	7702	4
12	3290	17
101	3773	12
121	4861	33
5799	8673	13
14008	2063	46
868	2784	11
116	7566	10
551	8809	6
294	2492	1
528	2340	15
352	4588	23
103	5812	27
3487	4161	14
3151	2943	16
1706	4342	19
31544	1372	14
414	3408	10
3449	8060	14
261	7503	10
326	9137	35
27975	1178	12
105	563	11
102	5805	24
380	3704	6
7552	6280	15
120	5136	10
119	4352	2
103	6499	18
3564	2854	21
114	4321	7
1259	6307	4
120	5201	1
109	2224	9
12	2984	3
106	7501	6
105	7765	12
114	5422	22
23895	2700	23
13314	4971	24
101	3267	18
1299	530	2
443	1215	3
155	9514	1
5103	8923	0
101	5482	4
9284	1646	34
115	8813	25
2489	9038	1
104	7344	7
235	2744	4
3361	4387	14
19970	1209	4
14	7669	14
278	9869	29
12803	666	5
12957	1476	29
12	8845	8
12	3779	17
28387	5116	3
2844	5336	3
9800	2807	20
9200	9215	4
752	2304	17
1106	2554	8
7	5082	1
22105	4333	8
14	2636	32
8	5239	27
5872	4307	12
332	9892	2
103	6404	12
101	8296	3
736	7744	3
14	1183	5
1039	9327	15
119	2254	10
14	7478	19
12701	5245	8
23929	832	3
1057	745	38
2337	292	6
392	8302	10
706	6761	6
101	1025	23
2858	862	11
107	8236	0
111	2251	2
175	4536	14
2116	559	1
12	9727	26
21982	8223	0
2398	9492	2
12980	39	27
10952	1018	3
10955	7081	5
12	6333	14
144	9686	5
240	6287	17
7440	203	6
8274	212	8
1728	5292	39
9	4957	16
106	57	9
129	4218	17
205	374	6
104	6318	3
275	8446	2
35457	6094	1
122	7776	5
7672	760	1
108	6414	13
2089	9065	25
477	7155	25
101	4405	11
432	2920	6
27722	1921	4
13	5548	7
6061	3169	4
151	3140	15
102	6012	13
14	230	31
107	1933	1
111	1771	11
164	3342	8
101	4078	15
496	582	21
137	4284	4
11230	9114	19
351	8818	1
203	4284	17
107	125	5
105	2424	16
3656	7582	9
135	2770	14
215	3904	10
14	9213	25
12	3339	4
435	4322	1
127	4510	28
12	4396	8
102	5569	14
4218	2572	4
161	452	12
2427	4527	11
112	5383	10
101	4874	30
1384	5100	4
8136	6304	3
4998	2137	14
751	8615	2
25461	6620	11
12	9978	16
106	8593	14
24525	27	0
101	4411	9
101	3421	14
113	5392	11
101	244	25
11742	989	2
192	6705	0
103	2545	3
117	7177	21
13373	4785	3
25355	1357	18
1525	2867	18
12	9848	6
131	4623	10
109	6937	33
104	5578	11
7868	8114	1
946	116	0
101	4600	20
3587	8558	17
110	3608	11
3858	2863	19
106	9004	13
469	7140	23
106	4933	24
103	5930	7
9	9273	47
237	1674	8
105	5522	3
12	2057	10
12	8584	2
1844	6859	8
107	7189	0
2555	6711	26
204	6218	7
101	7073	7
130	9480	9
2793	7616	12
155	6922	1
16766	1479	2
116	9436	24
18355	921	1
108	9073	2
18686	1282	14
14	7164	8
101	6947	17
133	8677	0
22070	5776	3
266	3741	7
106	5705	20
521	3140	23
544	3540	1
14	413	11
640	8820	6
7	7805	20
102	7151	5
14	9716	31
134	5612	12
106	2470	13
101	3242	14
104	5181	11
17966	2553	9
240	8114	10
20033	2495	17
112	2660	7
106	8420	24
475	4182	15
122	3733	10
12	4712	9
26301	7832	9
121	2617	7
3303	4821	13
23097	5022	11
3582	1490	18
260	3593	10
103	3403	4
117	3121	5
30395	7707	3
118	254	6
8	645	16
12	2558	10
14	2303	33
5419	3222	1
12	6193	26
1283	1762	12
101	8089	22
768	1524	4
16	6715	10
264	3123	9
115	8440	13
7794	7839	5
27749	3379	0
343	4379	22
101	8026	11
120	708	20
6678	2003	4
130	7282	12
101	6868	17
26173	6701	0
112	2200	15
7953	7640	7
102	7199	1
125	1169	22
12532	5799	10
21969	331	18
8	4041	15
126	8783	3
131	172	12
110	7418	6
131	3396	16
196	5448	11
105	128	10
14396	7291	5
14	3042	13
12	5501	5
16	4792	4
634	7849	5
17	241	12
188	3171	4
102	1363	31
1044	5210	22
18702	7069	1
955	5503	5
7	4366	30
20670	6341	4
103	1909	9
11047	140	17
480	1493	29
616	7836	17
2892	901	3
1143	5702	1
9424	2034	0
1996	3751	20
731	7541	22
119	9449	15
109	9456	18
1995	9607	27
12	3689	16
109	8511	3
105	5693	8
101	6223	7
108	6227	12
7313	6819	17
22464	6329	1
196	6685	20
108	4149	10
5220	6908	1
120	95	2
103	6509	16
15430	6270	8
1796	430	19
106	3151	9
506	47	6
23379	1148	1
12	3754	13
5440	6819	9
3482	2945	22
14	2525	24
24092	4513	13
619	1745	5
1038	9307	28
107	8561	1
103	3048	3
189	7740	9
114	7692	17
28485	8723	4
8347	5710	1
108	1854	3
108	4926	2
242	7081	9
33950	7488	8
24381	513	10
5709	8571	6
6090	3041	14
157	5137	20
105	375	10
101	9096	1
659	8104	22
170	8812	7
109	4766	3
3053	3644	13
14	4926	13
103	9373	35
10596	7970	0
102	5418	4
22450	7737	10
12	4551	2
15662	1353	37
928	8382	2
2802	848	1
20028	4381	3
12	3552	14
190	4014	22
227	4849	2
491	8109	3
108	2155	28
663	4547	26
5824	4024	4
6820	908	18
108	4483	1
1985	9550	7
19029	8649	6
210	6008	9
14	4416	19
3937	6881	43
27426	8377	10
137	8768	5
3137	1801	30
22101	5376	0
116	5869	6
154	7867	13
3286	5397	8
101	8564	9
2	567	8
14	3922	27
2287	1618	0
880	1405	28
518	6976	38
117	2586	5
106	2752	10
14	4916	28
1150	8003	11
4097	6677	19
1054	2108	1
12	4431	5
101	678	3
3123	7251	8
2750	6494	6
608	5692	3
13803	3149	2
325	198	15
18881	9643	0
4887	4292	10
1485	3268	10
9724	8505	2
1133	5682	1
1266	1566	6
109	6768	2
868	8081	15
6792	239	11
14	5046	10
101	9935	23
130	6065	16
12	766	11
4497	8234	6
5617	5785	8
1746	9017	19
33212	8167	6
105	6826	19
1478	2921	14
104	5413	18
2062	1604	1
32566	2316	10
111	4744	7
549	2848	9
13697	2737	10
150	8694	34
478	5277	3
106	3376	14
1178	8682	1
33114	9658	9
108	7265	12
34513	7587	8
145	9433	29
5587	9480	10
1	4034	28
329	7208	16
4954	284	8
20388	3225	9
32851	5332	2
2577	4765	1
108	3686	9
12	8275	6
146	3598	18
102	215	20
36056	404	9
106	7991	11
152	7938	16
22919	9684	2
103	9945	29
11597	2018	4
1825	9851	7
4515	4658	26
3612	2111	30
1352	8034	18
117	1671	15
2941	5137	1
688	4034	14
20515	9422	2
5312	4005	4
5002	3518	23
14	520	32
117	4345	16
760	8567	1
12	6881	22
174	2281	0
3475	329	14
129	6601	17
14	496	4
576	2005	24
4044	8167	14
8	6589	1
14	1087	21
509	326	4
672	6908	2
126	1169	5
106	6343	15
105	9759	7
8	2288	7
905	7220	24
14	4348	9
105	5112	8
137	9968	19
22558	1813	0
10732	7264	15
8	8496	4
6774	867	12
5824	6124	3
120	1499	9
31451	8381	10
156	4254	20
165	2410	2
104	6623	6
138	2303	2
376	4007	14
2025	9716	24
109	2259	4
109	181	2
12	20	39
6765	5601	23
101	8237	27
120	8596	8
103	1382	24
1400	5826	13
2469	3566	5
4446	2233	28
109	6558	2
111	532	20
5264	2491	0
117	4254	14
105	7925	28
219	6581	0
8668	2322	22
1529	7563	7
543	2191	19
30122	284	12
133	897	1
4054	7260	25
5196	7147	0
24462	1886	0
21060	3467	1
799	3731	44
9	6400	16
14	8304	20
117	3320	9
118	8656	4
175	1407	1
199	1480	3
6031	2642	17
14	8783	1
139	3859	2
2263	2586	15
2	2422	2
114	4860	20
269	7859	2
5208	2910	0
124	1008	22
759	8587	10
103	7038	1
106	6503	32
2764	2300	9
35153	1994	40
105	4512	3
12071	1376	3
291	4268	21
2589	3419	11
108	3529	2
787	4057	13
124	960	39
179	1929	7
3651	2695	22
102	1782	5
136	9731	17
12	602	8
3914	6489	17
124	8671	13
2568	4740	10
102	6075	3
101	7385	4
31121	9924	1
109	6249	2
1564	6976	32
12	7025	8
216	9042	8
2618	2378	27
12	9968	1
14	8583	20
14	96	26
117	4392	5
104	7460	10
353	9728	1
222	5135	26
792	3775	22
2334	7891	8
245	7632	15
101	4943	6
117	7870	7
2679	8330	27
1319	3040	23
108	1875	12
35892	2166	11
57	5685	7
361	1121	9
14	5662	5
14	9847	16
116	2200	16
2709	2206	28
9	8132	9
162	8251	21
25575	139	6
12	4522	13
101	5069	16
101	5699	10
5276	7311	2
238	6336	8
105	6193	5
108	4297	1
183	2240	12
206	7571	28
1391	4432	12
115	4724	19
111	4079	26
2402	3971	13
105	9063	7
206	3164	12
120	2245	15
1363	2111	17
12	4656	1
152	9008	36
6536	9997	8
660	2176	13
1	3697	33
2143	9907	1
1941	4436	5
27341	2569	1
11384	1710	3
2731	7173	6
101	5593	6
34853	3561	8
106	2365	24
7088	1581	18
1042	6475	6
21	9319	7
470	4787	11
269	4936	12
1175	9785	7
1900	1751	1
1932	2420	6
106	2883	6
101	6055	24
19922	3995	0
542	3465	14
154	3073	8
27781	105	12
122	2428	13
14	3499	37
8	542	5
101	8835	10
101	868	4
12	4237	2
2742	5260	5
590	1189	11
453	3664	11
5919	383	9
2	8294	14
14	2972	16
120	2810	26
123	1023	0
27744	3591	18
101	9997	16
12215	7874	24
166	2194	20
21362	688	1
523	4338	15
1562	1928	27
2933	8241	1
12	715	12
8151	4949	5
489	4999	8
266	7540	1
2068	9362	9
105	822	2
101	5292	16
107	7857	0
25374	1357	3
4230	4052	10
4263	4065	11
23341	6822	0
14	3416	9
2124	2988	14
14	2262	19
22707	2114	0
5957	5309	2
2630	3092	16
102	9533	12
112	9723	8
127	1354	1
766	4835	9
647	5542	3
14	1856	17
1695	4019	4
449	586	1
1457	1170	29
699	3755	0
489	3487	17
12	2194	31
105	5385	22
102	8304	11
105	3297	11
730	574	12
102	7665	2
12	7314	30
981	9785	10
12	181	18
169	6056	26
1122	9704	11
3401	3754	16
103	919	6
115	7282	15
116	3363	13
2866	5608	0
4913	7754	3
208	3338	8
1239	7163	16
2325	5216	27
1074	388	22
12	8501	2
382	1084	21
126	9184	11
25135	2911	0
16645	795	12
1169	1354	22
19002	1971	2
35160	9421	10
103	8946	30
14	4903	14
380	4545	21
112	8275	7
7595	9242	19
29425	6780	23
6785	8644	1
2362	4483	3
1265	6047	11
104	8812	12
1105	7335	8
18374	2880	0
21737	5568	20
1047	3512	5
104	7634	16
407	8293	8
247	1543	20
3037	5119	18
102	6821	5
33939	7428	26
18892	272	2
105	8821	15
14	8904	33
803	9647	7
1726	7861	11
103	363	14
995	2155	10
14	4441	16
1969	5695	9
132	282	7
12375	2965	5
142	1228	11
103	1127	2
1001	2155	5
19161	5109	0
1642	6638	2
23439	8741	13
18734	8499	38
393	4128	1
9093	3171	0
12	3908	14
12754	4996	13
116	5813	14
511	6469	2
693	5087	0
311	2175	17
8704	6432	10
866	9410	10
111	3511	17
1669	1451	5
101	8932	20
12	2306	1
12	5476	6
507	9592	14
386	8287	15
101	834	17
104	1841	5
14	8122	4
684	6021	4
108	4816	1
154	8297	4
14	4816	14
280	7033	12
1591	4657	5
28479	363	15
109	1904	1
13970	880	4
121	2168	15
115	4335	5
107	1140	0
3878	1333	26
115	2311	24
318	638	5
110	1480	5
27832	6385	3
12	8190	8
34257	3389	18
106	381	11
298	4993	6
14	6281	29
133	4857	0
117	423	4
105	7746	13
15528	8056	16
10443	6032	28
7765	5611	26
3201	7941	3
10707	5698	11
105	9155	4
173	4431	0
104	4557	12
12	1623	30
2868	1493	23
117	486	15
12604	959	24
106	1267	17
101	511	18
117	9908	34
104	4366	17
102	9744	17
6097	7756	30
13683	6007	13
2214	5120	2
102	2654	8
10542	4016	14
27265	3172	0
25046	4209	12
35524	6493	14
35904	4125	4
102	1974	20
3494	7121	33
101	1202	21
6036	7869	6
28240	6336	15
12	6898	4
6640	7468	3
302	4229	8
102	9446	8
2191	6273	2
1920	3920	0
7	1372	6
204	6536	0
103	8975	15
26830	6318	4
7	7287	6
3374	8506	24
26728	966	33
665	3077	3
12	8392	19
101	8879	14
650	3255	2
6203	180	1
392	2856	15
187	1671	4
17	163	21
244	6408	17
155	1710	1
20738	7479	9
17383	2212	2
252	9477	14
103	5205	3
5515	4746	5
101	1208	4
364	7841	14
25910	2588	3
274	7892	19
34380	318	29
28228	5363	23
402	4480	16
28575	5452	5
2422	3553	4
101	8401	16
3143	8901	28
24857	2880	26
937	4525	9
18933	1480	0
101	8210	13
105	2017	10
567	8579	22
15748	9084	10
270	8107	11
1420	3370	13
566	2596	8
1120	4501	26
426	9190	25
101	9178	24
246	5933	31
103	862	10
4076	2990	2
116	67	22
107	8609	14
127	6400	2
493	4817	28
130	6332	7
578	8082	28
114	4981	9
2873	2655	1
8	2912	26
102	376	28
14	1900	21
7	6284	10
7216	3740	13
15587	9677	1
156	5798	6
30337	7942	22
102	3281	11
315	2175	14
9061	7634	15
8	124	46
1355	7763	8
10769	8255	12
1283	556	7
465	2498	6
105	3277	15
12	9456	2
675	3380	7
22097	9985	15
549	7621	3
107	6509	0
106	3988	14
550	7399	20
5642	3184	2
148	2963	10
273	6641	0
1702	1126	18
2426	4556	6
